2512721;-6.669879169;-35.28857469;2020-09-01;2021-04-30
3200201;-20.72803625;-41.48938135;2020-09-01;2021-04-30
3200300;-20.56778483;-40.82565663;2020-09-01;2021-04-30
1200138;-9.601773784;-68.22413707;2020-09-01;2021-04-30
1200179;-10.45692649;-67.87381804;2020-09-01;2021-04-30
1200203;-7.956637984;-72.73148923;2020-09-01;2021-04-30
1200609;-8.270729793;-71.42772239;2020-09-01;2021-04-30
4307104;-32.03598302;-53.44389245;2020-09-01;2021-04-30
4319737;-27.82878236;-53.88909548;2020-09-01;2021-04-30
4320578;-28.1615492;-54.45154256;2020-09-01;2021-04-30
2408409;-5.978062325;-37.71267328;2020-09-01;2021-04-30
2805208;-10.57646354;-37.76313286;2020-09-01;2021-04-30
3119708;-21.022225;-44.20420082;2020-09-01;2021-04-30
3516200;-20.59523165;-47.39040579;2020-09-01;2021-04-30
3547304;-23.446503;-46.90991234;2020-09-01;2021-04-30
3547700;-22.01321686;-51.70549495;2020-09-01;2021-04-30
3547809;-23.710764;-46.50474886;2020-09-01;2021-04-30
3547908;-21.08311527;-47.18258098;2020-09-01;2021-04-30
3548005;-22.61357373;-46.94559473;2020-09-01;2021-04-30
3548054;-20.86733687;-50.56711926;2020-09-01;2021-04-30
4301008;-29.36000754;-51.98012931;2020-09-01;2021-04-30
2800670;-11.10266738;-37.59357285;2020-09-01;2021-04-30
3123858;-19.6545565;-42.22679364;2020-09-01;2021-04-30
3548302;-21.81251881;-51.36316655;2020-09-01;2021-04-30
3523909;-23.29733443;-47.28567127;2020-09-01;2021-04-30
3512308;-22.9626347;-48.03530478;2020-09-01;2021-04-30
3546405;-22.76056522;-49.51749797;2020-09-01;2021-04-30
3507100;-23.1739235;-46.48901919;2020-09-01;2021-04-30
2402907;-6.250290968;-38.42089486;2020-09-01;2021-04-30
3122470;-16.74275;-46.29209112;2020-09-01;2021-04-30
3548708;-23.804308;-46.52697575;2020-09-01;2021-04-30
3548807;-23.625032;-46.56430073;2020-09-01;2021-04-30
3548906;-21.87960345;-47.85675563;2020-09-01;2021-04-30
3123908;-20.704155;-44.10839715;2020-09-01;2021-04-30
3549409;-20.54063565;-47.96673872;2020-09-01;2021-04-30
3549508;-20.59083154;-47.64478753;2020-09-01;2021-04-30
3549607;-22.75439072;-44.59289228;2020-09-01;2021-04-30
3549706;-21.59660843;-46.86359367;2020-09-01;2021-04-30
3550308;-23.682308;-46.71698584;2020-09-01;2021-04-30
3552809;-23.6210685;-46.78751948;2020-09-01;2021-04-30
